ED,Reported As,Reporting,Mojgan Cohanim Lancman (Democratic),Mojgan Cohanim Lancman (Republican),Scattered,Total Votes,Mojgan Cohanim Lancman RECAP,Scattered RECAP,p_Mojgan Cohanim Lancman (Democratic),p_Mojgan Cohanim Lancman (Republican),p_Scattered,p_Mojgan Cohanim Lancman RECAP,p_Scattered RECAP,winner,winner_p
37049,37049,100,85,24,1,110,109,1,0.7727272727272727,0.21818181818181817,0.00909090909090909,0.990909090909091,0.00909090909090909,Mojgan Cohanim Lancman RECAP,0.990909090909091
37050,37050,100,93,27,0,120,120,0,0.775,0.225,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
37051,37051,100,3,1,0,4,4,0,0.75,0.25,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
37052,37052,100,36,15,0,51,51,0,0.7058823529411765,0.29411764705882354,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
37053,37053,100,21,9,0,30,30,0,0.7,0.3,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
37054,37054,100,76,26,0,102,102,0,0.7450980392156863,0.2549019607843137,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
37055,37051,100,0,0,0,0,0,0,0,0,0,0,0,n/a,0
37056,37056,100,91,11,2,104,102,2,0.875,0.10576923076923077,0.019230769230769232,0.9807692307692307,0.019230769230769232,Mojgan Cohanim Lancman RECAP,0.9807692307692307
37057,37057,100,126,26,0,152,152,0,0.8289473684210527,0.17105263157894737,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
37058,37058,100,131,25,2,158,156,2,0.8291139240506329,0.15822784810126583,0.012658227848101266,0.9873417721518988,0.012658227848101266,Mojgan Cohanim Lancman RECAP,0.9873417721518988
37059,37059,100,107,19,1,127,126,1,0.84251968503937,0.14960629921259844,0.007874015748031496,0.9921259842519685,0.007874015748031496,Mojgan Cohanim Lancman RECAP,0.9921259842519685
37060,37060,100,11,5,0,16,16,0,0.6875,0.3125,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
37061,37061,100,59,27,0,86,86,0,0.686046511627907,0.313953488372093,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
37062,37062,100,82,36,0,118,118,0,0.6949152542372882,0.3050847457627119,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
37063,37063,100,204,49,1,254,253,1,0.8031496062992126,0.19291338582677164,0.003937007874015748,0.9960629921259843,0.003937007874015748,Mojgan Cohanim Lancman RECAP,0.9960629921259843
37064,37064,100,221,54,4,279,275,4,0.7921146953405018,0.1935483870967742,0.014336917562724014,0.985663082437276,0.014336917562724014,Mojgan Cohanim Lancman RECAP,0.985663082437276
37065,37065,100,153,43,0,196,196,0,0.7806122448979592,0.2193877551020408,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
37066,37066,100,0,0,0,0,0,0,0,0,0,0,0,n/a,0
37067,37067,100,93,37,2,132,130,2,0.7045454545454546,0.2803030303030303,0.015151515151515152,0.9848484848484849,0.015151515151515152,Mojgan Cohanim Lancman RECAP,0.9848484848484849
37068,37068,100,98,28,1,127,126,1,0.7716535433070866,0.2204724409448819,0.007874015748031496,0.9921259842519685,0.007874015748031496,Mojgan Cohanim Lancman RECAP,0.9921259842519685
37069,37069,100,0,0,0,0,0,0,0,0,0,0,0,n/a,0
37070,37070,100,0,0,0,0,0,0,0,0,0,0,0,n/a,0
37071,37071,100,0,0,0,0,0,0,0,0,0,0,0,n/a,0
37072,37071,100,0,0,0,0,0,0,0,0,0,0,0,n/a,0
37073,37073,100,0,0,0,0,0,0,0,0,0,0,0,n/a,0
37074,37070,100,0,0,0,0,0,0,0,0,0,0,0,n/a,0
38001,38001,100,114,19,0,133,133,0,0.8571428571428571,0.14285714285714285,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
38002,38002,100,110,10,1,121,120,1,0.9090909090909091,0.08264462809917356,0.008264462809917356,0.9917355371900827,0.008264462809917356,Mojgan Cohanim Lancman RECAP,0.9917355371900827
38003,38003,100,104,13,0,117,117,0,0.8888888888888888,0.1111111111111111,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
38004,38004,100,83,9,1,93,92,1,0.8924731182795699,0.0967741935483871,0.010752688172043012,0.989247311827957,0.010752688172043012,Mojgan Cohanim Lancman RECAP,0.989247311827957
38005,38005,100,94,9,0,103,103,0,0.912621359223301,0.08737864077669903,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
38006,38006,100,117,34,0,151,151,0,0.7748344370860927,0.2251655629139073,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
38007,38007,100,97,20,0,117,117,0,0.8290598290598291,0.17094017094017094,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
38008,38008,100,131,32,2,165,163,2,0.793939393939394,0.19393939393939394,0.012121212121212121,0.9878787878787879,0.012121212121212121,Mojgan Cohanim Lancman RECAP,0.9878787878787879
38009,38009,100,112,47,1,160,159,1,0.7,0.29375,0.00625,0.99375,0.00625,Mojgan Cohanim Lancman RECAP,0.99375
38010,38010,100,122,45,1,168,167,1,0.7261904761904762,0.26785714285714285,0.005952380952380952,0.9940476190476191,0.005952380952380952,Mojgan Cohanim Lancman RECAP,0.9940476190476191
38011,38011,100,2,0,0,2,2,0,1.0,0.0,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
38012,38012,100,57,41,1,99,98,1,0.5757575757575758,0.41414141414141414,0.010101010101010102,0.98989898989899,0.010101010101010102,Mojgan Cohanim Lancman RECAP,0.98989898989899
38013,38013,100,53,37,0,90,90,0,0.5888888888888889,0.4111111111111111,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
38014,38014,100,105,76,0,181,181,0,0.580110497237569,0.4198895027624309,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
38015,38015,100,36,28,1,65,64,1,0.5538461538461539,0.4307692307692308,0.015384615384615385,0.9846153846153847,0.015384615384615385,Mojgan Cohanim Lancman RECAP,0.9846153846153847
38016,38016,100,119,73,3,195,192,3,0.6102564102564103,0.37435897435897436,0.015384615384615385,0.9846153846153847,0.015384615384615385,Mojgan Cohanim Lancman RECAP,0.9846153846153847
38017,38017,100,114,105,2,221,219,2,0.5158371040723982,0.4751131221719457,0.00904977375565611,0.9909502262443439,0.00904977375565611,Mojgan Cohanim Lancman RECAP,0.9909502262443439
38018,38018,100,94,89,0,183,183,0,0.5136612021857924,0.48633879781420764,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
38019,38019,100,58,83,0,141,141,0,0.41134751773049644,0.5886524822695035,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
38020,38020,100,28,8,0,36,36,0,0.7777777777777778,0.2222222222222222,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
38021,38021,100,69,17,0,86,86,0,0.8023255813953488,0.19767441860465115,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
38022,38022,100,180,116,1,297,296,1,0.6060606060606061,0.39057239057239057,0.003367003367003367,0.9966329966329966,0.003367003367003367,Mojgan Cohanim Lancman RECAP,0.9966329966329966
38023,38023,100,106,31,0,137,137,0,0.7737226277372263,0.22627737226277372,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
38024,38024,100,118,18,1,137,136,1,0.8613138686131386,0.13138686131386862,0.0072992700729927005,0.9927007299270073,0.0072992700729927005,Mojgan Cohanim Lancman RECAP,0.9927007299270073
38025,38025,100,103,23,0,126,126,0,0.8174603174603174,0.18253968253968253,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
38026,38026,100,48,21,0,69,69,0,0.6956521739130435,0.30434782608695654,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
38027,38027,100,71,10,0,81,81,0,0.8765432098765432,0.12345679012345678,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
38028,38028,100,91,95,1,187,186,1,0.48663101604278075,0.5080213903743316,0.0053475935828877,0.9946524064171123,0.0053475935828877,Mojgan Cohanim Lancman RECAP,0.9946524064171123
38029,38029,100,132,10,1,143,142,1,0.9230769230769231,0.06993006993006994,0.006993006993006993,0.993006993006993,0.006993006993006993,Mojgan Cohanim Lancman RECAP,0.993006993006993
38030,38030,100,122,22,0,144,144,0,0.8472222222222222,0.1527777777777778,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
38031,38031,100,86,25,0,111,111,0,0.7747747747747747,0.22522522522522523,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
38032,38032,100,124,27,0,151,151,0,0.8211920529801324,0.17880794701986755,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
38033,38033,100,43,20,0,63,63,0,0.6825396825396826,0.31746031746031744,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
38034,38034,100,35,9,0,44,44,0,0.7954545454545454,0.20454545454545456,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
38035,38035,100,21,1,1,23,22,1,0.9130434782608695,0.043478260869565216,0.043478260869565216,0.9565217391304348,0.043478260869565216,Mojgan Cohanim Lancman RECAP,0.9565217391304348
38036,38036,100,21,3,0,24,24,0,0.875,0.125,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
38037,38037,100,35,7,0,42,42,0,0.8333333333333334,0.16666666666666666,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
38038,38038,100,103,15,1,119,118,1,0.865546218487395,0.12605042016806722,0.008403361344537815,0.9915966386554622,0.008403361344537815,Mojgan Cohanim Lancman RECAP,0.9915966386554622
38039,38039,100,85,28,1,114,113,1,0.7456140350877193,0.24561403508771928,0.008771929824561403,0.9912280701754386,0.008771929824561403,Mojgan Cohanim Lancman RECAP,0.9912280701754386
38040,38040,100,102,24,0,126,126,0,0.8095238095238095,0.19047619047619047,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
38041,38041,100,126,18,1,145,144,1,0.8689655172413793,0.12413793103448276,0.006896551724137931,0.993103448275862,0.006896551724137931,Mojgan Cohanim Lancman RECAP,0.993103448275862
38042,38042,100,84,27,0,111,111,0,0.7567567567567568,0.24324324324324326,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
38043,38043,100,80,12,1,93,92,1,0.8602150537634409,0.12903225806451613,0.010752688172043012,0.989247311827957,0.010752688172043012,Mojgan Cohanim Lancman RECAP,0.989247311827957
38044,38044,100,94,33,0,127,127,0,0.7401574803149606,0.25984251968503935,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
38045,38045,100,48,6,0,54,54,0,0.8888888888888888,0.1111111111111111,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
38046,38046,100,59,20,0,79,79,0,0.7468354430379747,0.25316455696202533,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
38047,38047,100,78,20,2,100,98,2,0.78,0.2,0.02,0.98,0.02,Mojgan Cohanim Lancman RECAP,0.98
38048,38048,100,123,68,2,193,191,2,0.6373056994818653,0.35233160621761656,0.010362694300518135,0.9896373056994818,0.010362694300518135,Mojgan Cohanim Lancman RECAP,0.9896373056994818
38049,38049,100,106,43,1,150,149,1,0.7066666666666667,0.2866666666666667,0.006666666666666667,0.9933333333333333,0.006666666666666667,Mojgan Cohanim Lancman RECAP,0.9933333333333333
38050,38050,100,99,26,2,127,125,2,0.7795275590551181,0.2047244094488189,0.015748031496062992,0.984251968503937,0.015748031496062992,Mojgan Cohanim Lancman RECAP,0.984251968503937
38051,38051,100,160,53,1,214,213,1,0.7476635514018691,0.24766355140186916,0.004672897196261682,0.9953271028037384,0.004672897196261682,Mojgan Cohanim Lancman RECAP,0.9953271028037384
38052,38052,100,128,71,0,199,199,0,0.6432160804020101,0.35678391959798994,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
38053,38053,100,33,16,0,49,49,0,0.673469387755102,0.32653061224489793,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
38054,38054,100,65,23,0,88,88,0,0.7386363636363636,0.26136363636363635,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
38055,38055,100,131,35,0,166,166,0,0.7891566265060241,0.21084337349397592,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
38056,38056,100,130,42,2,174,172,2,0.7471264367816092,0.2413793103448276,0.011494252873563218,0.9885057471264368,0.011494252873563218,Mojgan Cohanim Lancman RECAP,0.9885057471264368
38057,38057,100,160,31,0,191,191,0,0.837696335078534,0.16230366492146597,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
38058,38058,100,149,52,0,201,201,0,0.7412935323383084,0.25870646766169153,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
38059,38059,100,79,22,0,101,101,0,0.7821782178217822,0.21782178217821782,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
38060,38060,100,0,0,0,0,0,0,0,0,0,0,0,n/a,0
38061,38061,100,0,0,0,0,0,0,0,0,0,0,0,n/a,0
39001,39001,100,140,23,0,163,163,0,0.8588957055214724,0.1411042944785276,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
39002,39002,100,138,13,1,152,151,1,0.9078947368421053,0.08552631578947369,0.006578947368421052,0.993421052631579,0.006578947368421052,Mojgan Cohanim Lancman RECAP,0.993421052631579
39003,39003,100,121,38,0,159,159,0,0.7610062893081762,0.2389937106918239,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
39004,39004,100,128,20,1,149,148,1,0.8590604026845637,0.1342281879194631,0.006711409395973154,0.9932885906040269,0.006711409395973154,Mojgan Cohanim Lancman RECAP,0.9932885906040269
39005,39005,100,96,18,0,114,114,0,0.8421052631578947,0.15789473684210525,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
39006,39006,100,75,8,0,83,83,0,0.9036144578313253,0.0963855421686747,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
39007,39007,100,190,30,1,221,220,1,0.8597285067873304,0.13574660633484162,0.004524886877828055,0.995475113122172,0.004524886877828055,Mojgan Cohanim Lancman RECAP,0.995475113122172
39008,39008,100,100,18,0,118,118,0,0.847457627118644,0.15254237288135594,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
39009,39009,100,123,12,0,135,135,0,0.9111111111111111,0.08888888888888889,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
39010,39010,100,130,20,0,150,150,0,0.8666666666666667,0.13333333333333333,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
39011,39011,100,76,23,0,99,99,0,0.7676767676767676,0.23232323232323232,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
39012,39012,100,118,24,0,142,142,0,0.8309859154929577,0.16901408450704225,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
39013,39013,100,75,14,0,89,89,0,0.8426966292134831,0.15730337078651685,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
39014,39014,100,65,12,0,77,77,0,0.8441558441558441,0.15584415584415584,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
39015,39015,100,127,17,1,145,144,1,0.8758620689655172,0.11724137931034483,0.006896551724137931,0.993103448275862,0.006896551724137931,Mojgan Cohanim Lancman RECAP,0.993103448275862
39016,39016,100,118,28,0,146,146,0,0.8082191780821918,0.1917808219178082,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
39017,39017,100,111,23,0,134,134,0,0.8283582089552238,0.17164179104477612,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
39018,39018,100,149,26,1,176,175,1,0.8465909090909091,0.14772727272727273,0.005681818181818182,0.9943181818181818,0.005681818181818182,Mojgan Cohanim Lancman RECAP,0.9943181818181818
39019,39019,100,160,25,1,186,185,1,0.8602150537634409,0.13440860215053763,0.005376344086021506,0.9946236559139785,0.005376344086021506,Mojgan Cohanim Lancman RECAP,0.9946236559139785
39020,39020,100,11,3,0,14,14,0,0.7857142857142857,0.21428571428571427,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
39021,39021,100,24,6,0,30,30,0,0.8,0.2,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
39022,39022,100,26,9,0,35,35,0,0.7428571428571429,0.2571428571428571,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
39023,39023,100,75,19,1,95,94,1,0.7894736842105263,0.2,0.010526315789473684,0.9894736842105263,0.010526315789473684,Mojgan Cohanim Lancman RECAP,0.9894736842105263
39024,39024,100,40,14,0,54,54,0,0.7407407407407407,0.25925925925925924,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
39025,39025,100,90,20,0,110,110,0,0.8181818181818182,0.18181818181818182,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
39026,39026,100,78,17,0,95,95,0,0.8210526315789474,0.17894736842105263,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
39027,39027,100,64,21,0,85,85,0,0.7529411764705882,0.24705882352941178,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
39028,39028,100,21,4,0,25,25,0,0.84,0.16,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
39029,39029,100,109,23,0,132,132,0,0.8257575757575758,0.17424242424242425,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
39030,39030,100,97,17,0,114,114,0,0.8508771929824561,0.14912280701754385,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
39031,39031,100,65,18,1,84,83,1,0.7738095238095238,0.21428571428571427,0.011904761904761904,0.9880952380952381,0.011904761904761904,Mojgan Cohanim Lancman RECAP,0.9880952380952381
39032,39032,100,68,13,1,82,81,1,0.8292682926829268,0.15853658536585366,0.012195121951219513,0.9878048780487805,0.012195121951219513,Mojgan Cohanim Lancman RECAP,0.9878048780487805
39033,39033,100,110,27,1,138,137,1,0.7971014492753623,0.1956521739130435,0.007246376811594203,0.9927536231884058,0.007246376811594203,Mojgan Cohanim Lancman RECAP,0.9927536231884058
39034,39034,100,111,42,0,153,153,0,0.7254901960784313,0.27450980392156865,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
39035,39035,100,43,36,1,80,79,1,0.5375,0.45,0.0125,0.9875,0.0125,Mojgan Cohanim Lancman RECAP,0.9875
39036,39036,100,10,7,0,17,17,0,0.5882352941176471,0.4117647058823529,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
39037,39037,100,87,22,0,109,109,0,0.7981651376146789,0.2018348623853211,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
39038,39038,100,88,9,0,97,97,0,0.9072164948453608,0.09278350515463918,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
39039,39039,100,0,0,0,0,0,0,0,0,0,0,0,n/a,0
39040,39040,100,23,7,0,30,30,0,0.7666666666666667,0.23333333333333334,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
39041,39041,100,120,21,0,141,141,0,0.851063829787234,0.14893617021276595,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
39042,39042,100,16,3,0,19,19,0,0.8421052631578947,0.15789473684210525,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
39043,39043,100,100,24,0,124,124,0,0.8064516129032258,0.1935483870967742,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
39044,39044,100,191,44,0,235,235,0,0.8127659574468085,0.18723404255319148,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
39045,39045,100,204,40,1,245,244,1,0.8326530612244898,0.16326530612244897,0.004081632653061225,0.9959183673469387,0.004081632653061225,Mojgan Cohanim Lancman RECAP,0.9959183673469387
39046,39046,100,272,49,0,321,321,0,0.8473520249221184,0.1526479750778816,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
39047,39047,100,212,45,0,257,257,0,0.8249027237354085,0.17509727626459143,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
39048,39048,100,97,15,0,112,112,0,0.8660714285714286,0.13392857142857142,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
39049,39049,100,137,25,1,163,162,1,0.8404907975460123,0.15337423312883436,0.006134969325153374,0.9938650306748467,0.006134969325153374,Mojgan Cohanim Lancman RECAP,0.9938650306748467
39050,39050,100,40,12,0,52,52,0,0.7692307692307693,0.23076923076923078,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
39051,39051,100,113,25,0,138,138,0,0.8188405797101449,0.18115942028985507,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
40001,40001,100,89,111,3,203,200,3,0.43842364532019706,0.5467980295566502,0.014778325123152709,0.9852216748768473,0.014778325123152709,Mojgan Cohanim Lancman RECAP,0.9852216748768473
40002,40002,100,83,78,0,161,161,0,0.515527950310559,0.484472049689441,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
40003,40003,100,98,47,0,145,145,0,0.6758620689655173,0.32413793103448274,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
40004,40004,100,89,53,1,143,142,1,0.6223776223776224,0.3706293706293706,0.006993006993006993,0.993006993006993,0.006993006993006993,Mojgan Cohanim Lancman RECAP,0.993006993006993
40005,40005,100,89,110,0,199,199,0,0.4472361809045226,0.5527638190954773,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
40006,40006,100,90,116,0,206,206,0,0.4368932038834951,0.5631067961165048,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
40007,40007,100,123,119,1,243,242,1,0.5061728395061729,0.4897119341563786,0.00411522633744856,0.9958847736625515,0.00411522633744856,Mojgan Cohanim Lancman RECAP,0.9958847736625515
40008,40008,100,69,19,0,88,88,0,0.7840909090909091,0.2159090909090909,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
40009,40009,100,141,134,0,275,275,0,0.5127272727272727,0.48727272727272725,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
40010,40010,100,0,0,0,0,0,0,0,0,0,0,0,n/a,0
40011,40011,100,21,6,0,27,27,0,0.7777777777777778,0.2222222222222222,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
40012,40012,100,18,8,0,26,26,0,0.6923076923076923,0.3076923076923077,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
40013,40013,100,104,51,0,155,155,0,0.6709677419354839,0.32903225806451614,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
40014,40014,100,94,42,1,137,136,1,0.6861313868613139,0.30656934306569344,0.0072992700729927005,0.9927007299270073,0.0072992700729927005,Mojgan Cohanim Lancman RECAP,0.9927007299270073
40015,40015,100,125,47,0,172,172,0,0.7267441860465116,0.27325581395348836,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
40016,40016,100,136,41,1,178,177,1,0.7640449438202247,0.2303370786516854,0.0056179775280898875,0.9943820224719101,0.0056179775280898875,Mojgan Cohanim Lancman RECAP,0.9943820224719101
40017,40017,100,56,23,0,79,79,0,0.7088607594936709,0.2911392405063291,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
40018,40018,100,141,27,2,170,168,2,0.8294117647058824,0.1588235294117647,0.011764705882352941,0.9882352941176471,0.011764705882352941,Mojgan Cohanim Lancman RECAP,0.9882352941176471
40019,40019,100,137,21,2,160,158,2,0.85625,0.13125,0.0125,0.9875,0.0125,Mojgan Cohanim Lancman RECAP,0.9875
40020,40020,100,127,47,0,174,174,0,0.7298850574712644,0.27011494252873564,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
40021,40021,100,81,20,0,101,101,0,0.801980198019802,0.19801980198019803,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
40022,40022,100,166,45,1,212,211,1,0.7830188679245284,0.21226415094339623,0.0047169811320754715,0.9952830188679245,0.0047169811320754715,Mojgan Cohanim Lancman RECAP,0.9952830188679245
40023,40023,100,111,32,0,143,143,0,0.7762237762237763,0.22377622377622378,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
40024,40024,100,137,25,0,162,162,0,0.845679012345679,0.15432098765432098,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
40025,40025,100,105,29,1,135,134,1,0.7777777777777778,0.21481481481481482,0.007407407407407408,0.9925925925925926,0.007407407407407408,Mojgan Cohanim Lancman RECAP,0.9925925925925926
40026,40026,100,78,26,0,104,104,0,0.75,0.25,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
40027,40027,100,97,36,1,134,133,1,0.7238805970149254,0.26865671641791045,0.007462686567164179,0.9925373134328358,0.007462686567164179,Mojgan Cohanim Lancman RECAP,0.9925373134328358
40028,40028,100,47,15,1,63,62,1,0.746031746031746,0.23809523809523808,0.015873015873015872,0.9841269841269841,0.015873015873015872,Mojgan Cohanim Lancman RECAP,0.9841269841269841
40029,40029,100,112,42,0,154,154,0,0.7272727272727273,0.2727272727272727,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
40030,40030,100,115,87,0,202,202,0,0.5693069306930693,0.4306930693069307,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
40031,40031,100,109,46,0,155,155,0,0.7032258064516129,0.2967741935483871,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
40032,40032,100,105,28,0,133,133,0,0.7894736842105263,0.21052631578947367,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
40033,40033,100,149,24,0,173,173,0,0.861271676300578,0.13872832369942195,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
40034,40034,100,111,27,1,139,138,1,0.7985611510791367,0.19424460431654678,0.007194244604316547,0.9928057553956835,0.007194244604316547,Mojgan Cohanim Lancman RECAP,0.9928057553956835
40035,40035,100,171,31,0,202,202,0,0.8465346534653465,0.15346534653465346,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
40036,40036,100,126,40,0,166,166,0,0.7590361445783133,0.24096385542168675,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
40037,40037,100,148,21,0,169,169,0,0.8757396449704142,0.1242603550295858,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
40038,40038,100,104,37,1,142,141,1,0.7323943661971831,0.2605633802816901,0.007042253521126761,0.9929577464788732,0.007042253521126761,Mojgan Cohanim Lancman RECAP,0.9929577464788732
40039,40039,100,160,37,1,198,197,1,0.8080808080808081,0.18686868686868688,0.005050505050505051,0.9949494949494949,0.005050505050505051,Mojgan Cohanim Lancman RECAP,0.9949494949494949
40040,40040,100,120,19,1,140,139,1,0.8571428571428571,0.1357142857142857,0.007142857142857143,0.9928571428571429,0.007142857142857143,Mojgan Cohanim Lancman RECAP,0.9928571428571429
40041,40041,100,116,29,0,145,145,0,0.8,0.2,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
40042,40042,100,103,33,2,138,136,2,0.7463768115942029,0.2391304347826087,0.014492753623188406,0.9855072463768116,0.014492753623188406,Mojgan Cohanim Lancman RECAP,0.9855072463768116
40043,40043,100,94,34,0,128,128,0,0.734375,0.265625,0.0,1.0,0.0,Mojgan Cohanim Lancman RECAP,1.0
40044,40044,100,78,21,1,100,99,1,0.78,0.21,0.01,0.99,0.01,Mojgan Cohanim Lancman RECAP,0.99
