ED,Reported As,Reporting,Anna Culley (Republican),Carmen R. Velasquez (Democratic),Anna Culley (Democratic),Leslie G. Leach (Democratic),Thomas Benedetto (Conservative),William V. Decandido (Republican),John F. Casey (Republican),Ronald D. Hollie (Republican),Anna Culley (Conservative),Scattered,John F. Casey (Conservative),Ronald D. Hollie (Democratic),Total Votes,Anna Culley RECAP,Carmen R. Velasquez RECAP,Leslie G. Leach RECAP,Thomas Benedetto RECAP,William V. Decandido RECAP,John F. Casey RECAP,Ronald D. Hollie RECAP,Scattered RECAP,p_Anna Culley (Republican),p_Carmen R. Velasquez (Democratic),p_Anna Culley (Democratic),p_Leslie G. Leach (Democratic),p_Thomas Benedetto (Conservative),p_William V. Decandido (Republican),p_John F. Casey (Republican),p_Ronald D. Hollie (Republican),p_Anna Culley (Conservative),p_Scattered,p_John F. Casey (Conservative),p_Ronald D. Hollie (Democratic),p_Anna Culley RECAP,p_Carmen R. Velasquez RECAP,p_Leslie G. Leach RECAP,p_Thomas Benedetto RECAP,p_William V. Decandido RECAP,p_John F. Casey RECAP,p_Ronald D. Hollie RECAP,p_Scattered RECAP,winner,winner_p
33025,33025,100,14,138,119,140,2,11,12,11,2,0,1,116,566,135,138,140,2,11,13,127,0,0.024734982332155476,0.24381625441696114,0.21024734982332155,0.24734982332155478,0.0035335689045936395,0.019434628975265017,0.02120141342756184,0.019434628975265017,0.0035335689045936395,0.0,0.0017667844522968198,0.2049469964664311,0.23851590106007067,0.24381625441696114,0.24734982332155478,0.0035335689045936395,0.019434628975265017,0.022968197879858657,0.22438162544169613,0.0,Leslie G. Leach RECAP,0.24734982332155478
33026,33026,100,8,80,80,89,1,6,7,4,2,0,2,77,356,90,80,89,1,6,9,81,0,0.02247191011235955,0.2247191011235955,0.2247191011235955,0.25,0.0028089887640449437,0.016853932584269662,0.019662921348314606,0.011235955056179775,0.0056179775280898875,0.0,0.0056179775280898875,0.21629213483146068,0.25280898876404495,0.2247191011235955,0.25,0.0028089887640449437,0.016853932584269662,0.025280898876404494,0.22752808988764045,0.0,Anna Culley RECAP,0.25280898876404495
33027,33027,100,27,160,152,160,6,26,31,26,4,1,5,152,750,183,160,160,6,26,36,178,1,0.036,0.21333333333333335,0.20266666666666666,0.21333333333333335,0.008,0.034666666666666665,0.04133333333333333,0.034666666666666665,0.005333333333333333,0.0013333333333333333,0.006666666666666667,0.20266666666666666,0.244,0.21333333333333335,0.21333333333333335,0.008,0.034666666666666665,0.048,0.23733333333333334,0.0013333333333333333,Anna Culley RECAP,0.244
33028,33028,100,27,152,150,152,3,25,29,25,2,0,4,139,708,179,152,152,3,25,33,164,0,0.038135593220338986,0.21468926553672316,0.211864406779661,0.21468926553672316,0.00423728813559322,0.03531073446327684,0.04096045197740113,0.03531073446327684,0.002824858757062147,0.0,0.005649717514124294,0.1963276836158192,0.2528248587570621,0.21468926553672316,0.21468926553672316,0.00423728813559322,0.03531073446327684,0.046610169491525424,0.23163841807909605,0.0,Anna Culley RECAP,0.2528248587570621
33029,33029,100,4,173,164,181,4,3,6,6,2,0,3,146,692,170,173,181,4,3,9,152,0,0.005780346820809248,0.25,0.23699421965317918,0.2615606936416185,0.005780346820809248,0.004335260115606936,0.008670520231213872,0.008670520231213872,0.002890173410404624,0.0,0.004335260115606936,0.21098265895953758,0.24566473988439305,0.25,0.2615606936416185,0.005780346820809248,0.004335260115606936,0.01300578034682081,0.21965317919075145,0.0,Leslie G. Leach RECAP,0.2615606936416185
33030,33030,100,3,216,213,224,3,4,5,1,1,0,3,208,881,217,216,224,3,4,8,209,0,0.00340522133938706,0.24517593643586832,0.24177071509648126,0.2542565266742338,0.00340522133938706,0.004540295119182747,0.0056753688989784334,0.0011350737797956867,0.0011350737797956867,0.0,0.00340522133938706,0.23609534619750283,0.246311010215664,0.24517593643586832,0.2542565266742338,0.00340522133938706,0.004540295119182747,0.009080590238365494,0.23723041997729852,0.0,Leslie G. Leach RECAP,0.2542565266742338
33031,33031,100,0,182,175,198,2,2,1,0,1,0,0,164,725,176,182,198,2,2,1,164,0,0.0,0.25103448275862067,0.2413793103448276,0.2731034482758621,0.002758620689655172,0.002758620689655172,0.001379310344827586,0.0,0.001379310344827586,0.0,0.0,0.22620689655172413,0.24275862068965517,0.25103448275862067,0.2731034482758621,0.002758620689655172,0.002758620689655172,0.001379310344827586,0.22620689655172413,0.0,Leslie G. Leach RECAP,0.2731034482758621
33032,33032,100,0,220,193,218,2,2,1,0,0,0,1,196,833,193,220,218,2,2,2,196,0,0.0,0.26410564225690275,0.23169267707082833,0.2617046818727491,0.0024009603841536613,0.0024009603841536613,0.0012004801920768306,0.0,0.0,0.0,0.0012004801920768306,0.23529411764705882,0.23169267707082833,0.26410564225690275,0.2617046818727491,0.0024009603841536613,0.0024009603841536613,0.0024009603841536613,0.23529411764705882,0.0,Carmen R. Velasquez RECAP,0.26410564225690275
33033,33033,100,4,185,165,187,2,4,5,5,3,2,3,167,732,172,185,187,2,4,8,172,2,0.00546448087431694,0.2527322404371585,0.22540983606557377,0.25546448087431695,0.00273224043715847,0.00546448087431694,0.006830601092896175,0.006830601092896175,0.004098360655737705,0.00273224043715847,0.004098360655737705,0.22814207650273224,0.23497267759562843,0.2527322404371585,0.25546448087431695,0.00273224043715847,0.00546448087431694,0.01092896174863388,0.23497267759562843,0.00273224043715847,Leslie G. Leach RECAP,0.25546448087431695
33034,33034,100,2,200,191,199,3,3,3,1,1,1,1,174,779,194,200,199,3,3,4,175,1,0.0025673940949935813,0.25673940949935814,0.24518613607188702,0.2554557124518614,0.0038510911424903724,0.0038510911424903724,0.0038510911424903724,0.0012836970474967907,0.0012836970474967907,0.0012836970474967907,0.0012836970474967907,0.2233632862644416,0.2490372272143774,0.25673940949935814,0.2554557124518614,0.0038510911424903724,0.0038510911424903724,0.005134788189987163,0.2246469833119384,0.0012836970474967907,Carmen R. Velasquez RECAP,0.25673940949935814
33035,33035,100,1,217,196,217,2,1,0,0,1,0,2,185,822,198,217,217,2,1,2,185,0,0.0012165450121654502,0.2639902676399027,0.2384428223844282,0.2639902676399027,0.0024330900243309003,0.0012165450121654502,0.0,0.0,0.0012165450121654502,0.0,0.0024330900243309003,0.22506082725060828,0.24087591240875914,0.2639902676399027,0.2639902676399027,0.0024330900243309003,0.0012165450121654502,0.0024330900243309003,0.22506082725060828,0.0,Tie,0.2639902676399027
33036,33036,100,2,199,185,203,1,0,0,1,1,0,2,184,778,188,199,203,1,0,2,185,0,0.002570694087403599,0.25578406169665807,0.2377892030848329,0.2609254498714653,0.0012853470437017994,0.0,0.0,0.0012853470437017994,0.0012853470437017994,0.0,0.002570694087403599,0.2365038560411311,0.2416452442159383,0.25578406169665807,0.2609254498714653,0.0012853470437017994,0.0,0.002570694087403599,0.2377892030848329,0.0,Leslie G. Leach RECAP,0.2609254498714653
33037,33037,100,4,202,182,197,1,2,4,3,1,0,1,177,774,187,202,197,1,2,5,180,0,0.00516795865633075,0.26098191214470284,0.2351421188630491,0.25452196382428943,0.0012919896640826874,0.002583979328165375,0.00516795865633075,0.003875968992248062,0.0012919896640826874,0.0,0.0012919896640826874,0.22868217054263565,0.24160206718346253,0.26098191214470284,0.25452196382428943,0.0012919896640826874,0.002583979328165375,0.006459948320413436,0.23255813953488372,0.0,Carmen R. Velasquez RECAP,0.26098191214470284
33038,33038,100,6,211,196,214,4,6,7,6,1,0,2,192,845,203,211,214,4,6,9,198,0,0.007100591715976331,0.24970414201183433,0.2319526627218935,0.2532544378698225,0.004733727810650888,0.007100591715976331,0.008284023668639054,0.007100591715976331,0.001183431952662722,0.0,0.002366863905325444,0.2272189349112426,0.24023668639053256,0.24970414201183433,0.2532544378698225,0.004733727810650888,0.007100591715976331,0.010650887573964497,0.23431952662721894,0.0,Leslie G. Leach RECAP,0.2532544378698225
33039,33039,100,5,165,138,154,0,3,3,4,1,0,1,141,615,144,165,154,0,3,4,145,0,0.008130081300813009,0.2682926829268293,0.22439024390243903,0.25040650406504067,0.0,0.004878048780487805,0.004878048780487805,0.0065040650406504065,0.0016260162601626016,0.0,0.0016260162601626016,0.22926829268292684,0.23414634146341465,0.2682926829268293,0.25040650406504067,0.0,0.004878048780487805,0.0065040650406504065,0.23577235772357724,0.0,Carmen R. Velasquez RECAP,0.2682926829268293
33040,33040,100,4,142,130,150,1,2,3,5,3,0,2,124,566,137,142,150,1,2,5,129,0,0.007067137809187279,0.2508833922261484,0.22968197879858657,0.26501766784452296,0.0017667844522968198,0.0035335689045936395,0.00530035335689046,0.0088339222614841,0.00530035335689046,0.0,0.0035335689045936395,0.21908127208480566,0.2420494699646643,0.2508833922261484,0.26501766784452296,0.0017667844522968198,0.0035335689045936395,0.0088339222614841,0.22791519434628976,0.0,Leslie G. Leach RECAP,0.26501766784452296
33041,33041,100,1,192,177,196,0,2,4,2,0,0,0,175,749,178,192,196,0,2,4,177,0,0.0013351134846461949,0.25634178905206945,0.2363150867823765,0.2616822429906542,0.0,0.0026702269692923898,0.0053404539385847796,0.0026702269692923898,0.0,0.0,0.0,0.2336448598130841,0.2376502002670227,0.25634178905206945,0.2616822429906542,0.0,0.0026702269692923898,0.0053404539385847796,0.2363150867823765,0.0,Leslie G. Leach RECAP,0.2616822429906542
33042,33042,100,4,187,163,176,3,5,8,6,2,0,2,153,709,169,187,176,3,5,10,159,0,0.005641748942172073,0.2637517630465444,0.229901269393512,0.24823695345557123,0.004231311706629055,0.007052186177715092,0.011283497884344146,0.00846262341325811,0.0028208744710860366,0.0,0.0028208744710860366,0.2157968970380818,0.2383638928067701,0.2637517630465444,0.24823695345557123,0.004231311706629055,0.007052186177715092,0.014104372355430184,0.22425952045133993,0.0,Carmen R. Velasquez RECAP,0.2637517630465444
33043,33043,100,3,137,136,136,4,8,8,6,3,1,2,131,575,142,137,136,4,8,10,137,1,0.0052173913043478265,0.2382608695652174,0.23652173913043478,0.23652173913043478,0.006956521739130435,0.01391304347826087,0.01391304347826087,0.010434782608695653,0.0052173913043478265,0.0017391304347826088,0.0034782608695652175,0.22782608695652173,0.24695652173913044,0.2382608695652174,0.23652173913043478,0.006956521739130435,0.01391304347826087,0.017391304347826087,0.2382608695652174,0.0017391304347826088,Anna Culley RECAP,0.24695652173913044
33044,33044,100,7,190,166,186,1,6,10,7,2,1,0,168,744,175,190,186,1,6,10,175,1,0.009408602150537635,0.2553763440860215,0.22311827956989247,0.25,0.0013440860215053765,0.008064516129032258,0.013440860215053764,0.009408602150537635,0.002688172043010753,0.0013440860215053765,0.0,0.22580645161290322,0.23521505376344087,0.2553763440860215,0.25,0.0013440860215053765,0.008064516129032258,0.013440860215053764,0.23521505376344087,0.0013440860215053765,Carmen R. Velasquez RECAP,0.2553763440860215
33045,33045,100,4,234,215,239,3,6,8,4,1,3,3,210,930,220,234,239,3,6,11,214,3,0.004301075268817204,0.25161290322580643,0.23118279569892472,0.256989247311828,0.0032258064516129032,0.0064516129032258064,0.008602150537634409,0.004301075268817204,0.001075268817204301,0.0032258064516129032,0.0032258064516129032,0.22580645161290322,0.23655913978494625,0.25161290322580643,0.256989247311828,0.0032258064516129032,0.0064516129032258064,0.011827956989247311,0.23010752688172043,0.0032258064516129032,Leslie G. Leach RECAP,0.256989247311828
33046,33046,100,4,194,194,200,0,6,7,4,0,0,1,179,789,198,194,200,0,6,8,183,0,0.005069708491761723,0.2458808618504436,0.2458808618504436,0.2534854245880862,0.0,0.0076045627376425855,0.008871989860583017,0.005069708491761723,0.0,0.0,0.0012674271229404308,0.22686945500633712,0.2509505703422053,0.2458808618504436,0.2534854245880862,0.0,0.0076045627376425855,0.010139416983523447,0.23193916349809887,0.0,Leslie G. Leach RECAP,0.2534854245880862
33047,33047,100,5,177,165,179,0,4,4,4,0,0,0,159,697,170,177,179,0,4,4,163,0,0.007173601147776184,0.2539454806312769,0.23672883787661406,0.2568149210903874,0.0,0.005738880918220947,0.005738880918220947,0.005738880918220947,0.0,0.0,0.0,0.22812051649928264,0.24390243902439024,0.2539454806312769,0.2568149210903874,0.0,0.005738880918220947,0.005738880918220947,0.23385939741750358,0.0,Leslie G. Leach RECAP,0.2568149210903874
33048,33048,100,7,186,188,190,5,4,8,8,4,0,3,177,780,199,186,190,5,4,11,185,0,0.008974358974358974,0.23846153846153847,0.24102564102564103,0.24358974358974358,0.00641025641025641,0.005128205128205128,0.010256410256410256,0.010256410256410256,0.005128205128205128,0.0,0.0038461538461538464,0.22692307692307692,0.2551282051282051,0.23846153846153847,0.24358974358974358,0.00641025641025641,0.005128205128205128,0.014102564102564103,0.23717948717948717,0.0,Anna Culley RECAP,0.2551282051282051
33049,33049,100,7,211,182,210,4,6,11,7,3,0,5,189,835,192,211,210,4,6,16,196,0,0.008383233532934131,0.25269461077844313,0.2179640718562874,0.25149700598802394,0.004790419161676647,0.00718562874251497,0.013173652694610778,0.008383233532934131,0.003592814371257485,0.0,0.005988023952095809,0.22634730538922157,0.22994011976047904,0.25269461077844313,0.25149700598802394,0.004790419161676647,0.00718562874251497,0.019161676646706587,0.2347305389221557,0.0,Carmen R. Velasquez RECAP,0.25269461077844313
33050,33050,100,9,199,184,204,3,7,8,5,1,0,1,189,810,194,199,204,3,7,9,194,0,0.011111111111111112,0.24567901234567902,0.2271604938271605,0.2518518518518518,0.003703703703703704,0.008641975308641974,0.009876543209876543,0.006172839506172839,0.0012345679012345679,0.0,0.0012345679012345679,0.23333333333333334,0.23950617283950618,0.24567901234567902,0.2518518518518518,0.003703703703703704,0.008641975308641974,0.011111111111111112,0.23950617283950618,0.0,Leslie G. Leach RECAP,0.2518518518518518
33051,33051,100,11,192,179,203,4,9,11,11,3,10,5,180,818,193,192,203,4,9,16,191,10,0.013447432762836185,0.23471882640586797,0.21882640586797067,0.24816625916870416,0.004889975550122249,0.011002444987775062,0.013447432762836185,0.013447432762836185,0.003667481662591687,0.012224938875305624,0.006112469437652812,0.2200488997555012,0.23594132029339854,0.23471882640586797,0.24816625916870416,0.004889975550122249,0.011002444987775062,0.019559902200488997,0.2334963325183374,0.012224938875305624,Leslie G. Leach RECAP,0.24816625916870416
33052,33052,100,23,190,187,192,7,26,28,28,3,1,4,184,873,213,190,192,7,26,32,212,1,0.026345933562428408,0.21764032073310424,0.21420389461626574,0.21993127147766323,0.008018327605956471,0.029782359679266894,0.032073310423825885,0.032073310423825885,0.003436426116838488,0.001145475372279496,0.004581901489117984,0.21076746849942726,0.24398625429553264,0.21764032073310424,0.21993127147766323,0.008018327605956471,0.029782359679266894,0.03665521191294387,0.24284077892325315,0.001145475372279496,Anna Culley RECAP,0.24398625429553264
33053,33053,100,6,204,195,215,1,3,3,5,1,0,0,191,824,202,204,215,1,3,3,196,0,0.007281553398058253,0.24757281553398058,0.2366504854368932,0.2609223300970874,0.0012135922330097086,0.0036407766990291263,0.0036407766990291263,0.006067961165048544,0.0012135922330097086,0.0,0.0,0.23179611650485438,0.24514563106796117,0.24757281553398058,0.2609223300970874,0.0012135922330097086,0.0036407766990291263,0.0036407766990291263,0.23786407766990292,0.0,Leslie G. Leach RECAP,0.2609223300970874
33054,33054,100,3,220,184,221,1,3,2,2,1,0,0,192,829,188,220,221,1,3,2,194,0,0.0036188178528347406,0.26537997587454765,0.22195416164053075,0.26658624849215923,0.0012062726176115801,0.0036188178528347406,0.0024125452352231603,0.0024125452352231603,0.0012062726176115801,0.0,0.0,0.2316043425814234,0.22677925211097708,0.26537997587454765,0.26658624849215923,0.0012062726176115801,0.0036188178528347406,0.0024125452352231603,0.23401688781664656,0.0,Leslie G. Leach RECAP,0.26658624849215923
33055,33055,100,6,235,211,234,2,3,7,5,0,0,1,200,904,217,235,234,2,3,8,205,0,0.00663716814159292,0.25995575221238937,0.2334070796460177,0.2588495575221239,0.0022123893805309734,0.00331858407079646,0.007743362831858407,0.0055309734513274336,0.0,0.0,0.0011061946902654867,0.22123893805309736,0.24004424778761063,0.25995575221238937,0.2588495575221239,0.0022123893805309734,0.00331858407079646,0.008849557522123894,0.22676991150442477,0.0,Carmen R. Velasquez RECAP,0.25995575221238937
33056,33056,100,3,273,254,268,5,3,5,6,3,0,3,243,1066,260,273,268,5,3,8,249,0,0.0028142589118198874,0.25609756097560976,0.23827392120075047,0.25140712945590993,0.004690431519699813,0.0028142589118198874,0.004690431519699813,0.005628517823639775,0.0028142589118198874,0.0,0.0028142589118198874,0.22795497185741087,0.24390243902439024,0.25609756097560976,0.25140712945590993,0.004690431519699813,0.0028142589118198874,0.0075046904315197,0.23358348968105067,0.0,Carmen R. Velasquez RECAP,0.25609756097560976
33057,33057,100,8,278,261,279,5,7,10,12,3,2,3,252,1120,272,278,279,5,7,13,264,2,0.007142857142857143,0.24821428571428572,0.2330357142857143,0.24910714285714286,0.004464285714285714,0.00625,0.008928571428571428,0.010714285714285714,0.0026785714285714286,0.0017857142857142857,0.0026785714285714286,0.225,0.24285714285714285,0.24821428571428572,0.24910714285714286,0.004464285714285714,0.00625,0.011607142857142858,0.2357142857142857,0.0017857142857142857,Leslie G. Leach RECAP,0.24910714285714286
33058,33058,100,2,231,217,230,1,2,1,5,2,0,2,206,899,221,231,230,1,2,3,211,0,0.002224694104560623,0.25695216907675195,0.2413793103448276,0.25583982202447164,0.0011123470522803114,0.002224694104560623,0.0011123470522803114,0.0055617352614015575,0.002224694104560623,0.0,0.002224694104560623,0.22914349276974416,0.24582869855394884,0.25695216907675195,0.25583982202447164,0.0011123470522803114,0.002224694104560623,0.0033370411568409346,0.2347052280311457,0.0,Carmen R. Velasquez RECAP,0.25695216907675195
33059,33059,100,6,233,224,229,2,5,7,6,1,0,2,209,924,231,233,229,2,5,9,215,0,0.006493506493506494,0.25216450216450215,0.24242424242424243,0.24783549783549783,0.0021645021645021645,0.005411255411255411,0.007575757575757576,0.006493506493506494,0.0010822510822510823,0.0,0.0021645021645021645,0.2261904761904762,0.25,0.25216450216450215,0.24783549783549783,0.0021645021645021645,0.005411255411255411,0.00974025974025974,0.2326839826839827,0.0,Carmen R. Velasquez RECAP,0.25216450216450215
33060,33060,100,6,218,190,213,1,5,6,7,1,0,1,190,838,197,218,213,1,5,7,197,0,0.007159904534606206,0.26014319809069214,0.22673031026252982,0.2541766109785203,0.0011933174224343676,0.0059665871121718375,0.007159904534606206,0.008353221957040573,0.0011933174224343676,0.0,0.0011933174224343676,0.22673031026252982,0.2350835322195704,0.26014319809069214,0.2541766109785203,0.0011933174224343676,0.0059665871121718375,0.008353221957040573,0.2350835322195704,0.0,Carmen R. Velasquez RECAP,0.26014319809069214
33061,33061,100,3,187,172,186,6,3,3,2,1,0,1,171,735,176,187,186,6,3,4,173,0,0.004081632653061225,0.254421768707483,0.23401360544217686,0.2530612244897959,0.00816326530612245,0.004081632653061225,0.004081632653061225,0.0027210884353741495,0.0013605442176870747,0.0,0.0013605442176870747,0.23265306122448978,0.23945578231292516,0.254421768707483,0.2530612244897959,0.00816326530612245,0.004081632653061225,0.005442176870748299,0.23537414965986395,0.0,Carmen R. Velasquez RECAP,0.254421768707483
33062,33062,100,0,232,222,244,4,0,0,2,2,1,3,208,918,224,232,244,4,0,3,210,1,0.0,0.25272331154684097,0.24183006535947713,0.2657952069716776,0.004357298474945534,0.0,0.0,0.002178649237472767,0.002178649237472767,0.0010893246187363835,0.0032679738562091504,0.22657952069716775,0.2440087145969499,0.25272331154684097,0.2657952069716776,0.004357298474945534,0.0,0.0032679738562091504,0.22875816993464052,0.0010893246187363835,Leslie G. Leach RECAP,0.2657952069716776
